listing_id,url,source,date_posted,date_scraped,title_raw,brand,model,trim,year,mileage_km,fuel_type,transmission,fiscal_power_cv,customs_status,condition,owners_count,doors_count,seller_type,city,region,price_mad,photos_count,description_raw
58561740,https://www.avito.ma/fr/bournazil/voitures_d_occasion/Peugeot_306_mazout_8ch_58561740.htm,avito,,2026-09-08 06:58:11,Peugeot 306 mazout 8ch,Peugeot,306,,1997.0,300000.0,Diesel,Manuelle,,,,,,,Casablanca,Casablanca-Settat,33000.0,,
58588781,https://www.avito.ma/fr/casablanca/voitures_d_occasion/Toyota_CHR_à_vendre_58588781.htm,avito,,2026-09-08 06:58:11,Toyota CHR à vendre,Toyota,C-HR,,2017.0,71200.0,Hybride,Automatique,,,,,,,Casablanca,Casablanca-Settat,195000.0,,
57156085,https://www.avito.ma/fr/beauséjour/voitures_d_occasion/BMW_X1_Diesel_Automatique_2016_57156085.htm,avito,,2026-09-08 06:58:11,BMW X1 Diesel Automatique 2016,BMW,X1,,2016.0,87501.0,Diesel,Automatique,,,,,,,Casablanca,Casablanca-Settat,200000.0,,
58455408,https://www.avito.ma/fr/2_mars/voitures_d_occasion/Fiat_500_SPORT_Automatique_202_58455408.htm,avito,,2026-09-08 06:58:11,Fiat 500 SPORT Automatique 2022,Fiat,500,,2022.0,24000.0,Essence,Automatique,,,,,,,Casablanca,Casablanca-Settat,147000.0,,
58588748,https://www.avito.ma/fr/casablanca/voitures_d_occasion/Citroën_C4_58588748.htm,avito,,2026-09-08 06:58:11,Citroën C4,Citroën,C4,,2008.0,240000.0,Diesel,Manuelle,,,,,,,Casablanca,Casablanca-Settat,80000.0,,
58588739,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Renault_Clio_Diesel_Manuelle_2_58588739.htm,avito,,2026-09-08 06:58:11,Renault Clio Diesel Manuelle 2015 à Casablanca,Renault,Clio,,2015.0,180000.0,Diesel,Manuelle,,,,,,,Casablanca,Casablanca-Settat,98000.0,,
manual_scrape_021,https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/Voiture_Peugeot_2008_toute_opt_manual_scrape_021.htm,avito,,2026-09-08 06:58:11,Voiture Peugeot 2008 toute option à vendre,Peugeot,2008,,2019.0,85000.0,Diesel,Manuelle,,,,,,,Rabat,Rabat-Salé-Kénitra,160000.0,,
manual_scrape_022,https://www.avito.ma/fr/mabella/voitures_d_occasion/Audi_Q8_Sline_manual_scrape_022.htm,avito,,2026-09-08 06:58:11,Audi Q8 Sline,Audi,Q8,,2019.0,101000.0,Diesel,Automatique,,,,,,,Rabat,Rabat-Salé-Kénitra,480000.0,,
manual_scrape_023,https://www.avito.ma/fr/hay_riad/voitures_d_occasion/Jeep_Renegade_e-Hybrid_manual_scrape_023.htm,avito,,2026-09-08 06:58:11,Jeep Renegade e-Hybrid,Jeep,Renegade,,2024.0,74500.0,Hybride,Automatique,,,,,,,Rabat,Rabat-Salé-Kénitra,199000.0,,
manual_scrape_024,https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Mercedes-Benz_Classe_CLA_Diese_manual_scrape_024.htm,avito,,2026-09-08 06:58:11,Mercedes-Benz Classe CLA Diesel Automatique 2018,Mercedes-Benz,Classe CLA,,2018.0,98900.0,Diesel,Automatique,,,,,,,Rabat,Rabat-Salé-Kénitra,290000.0,,
manual_scrape_025,https://www.avito.ma/fr/haut_agdal/voitures_d_occasion/Audi_Q4_e-tron_S-line_à_vendre_manual_scrape_025.htm,avito,,2026-09-08 06:58:11,Audi Q4 e-tron S-line à vendre,Audi,Q4 e-tron,,2022.0,20000.0,Electrique,Automatique,,,,,,,Rabat,Rabat-Salé-Kénitra,450000.0,,
manual_scrape_026,https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Honda_CR-V_Diesel_Manuelle_201_manual_scrape_026.htm,avito,,2026-09-08 06:58:11,Honda CR-V Diesel Manuelle 2013 à Rabat,Honda,CR-V,,2013.0,260000.0,Diesel,Manuelle,,,,,,,Rabat,Rabat-Salé-Kénitra,130000.0,,
manual_scrape_027,https://www.avito.ma/fr/hay_riad/voitures_d_occasion/VOLVO_XC60_B4_MOMENTUM_DIESEL_manual_scrape_027.htm,avito,,2026-09-08 06:58:11,VOLVO XC60 B4 MOMENTUM DIESEL,Volvo,XC60,,2021.0,127000.0,Diesel,Automatique,,,,,,,Rabat,Rabat-Salé-Kénitra,320000.0,,
manual_scrape_028,https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Alfa_Romeo_Giulietta_Diesel_Ma_manual_scrape_028.htm,avito,,2026-09-08 06:58:11,Alfa Romeo Giulietta Diesel Manuelle 2020 à Rabat,Alfa Romeo,Giulietta,,2020.0,100000.0,Diesel,Manuelle,,,,,,,Rabat,Rabat-Salé-Kénitra,160000.0,,
manual_scrape_029,https://www.avito.ma/fr/yacoub_el_mansour/voitures_d_occasion/Audi_A3_Diesel_Automatique_202_manual_scrape_029.htm,avito,,2026-09-08 06:58:11,Audi A3 Diesel Automatique 2020 à Rabat,Audi,A3,,2020.0,60000.0,Diesel,Automatique,,,,,,,Rabat,Rabat-Salé-Kénitra,395000.0,,
manual_scrape_030,https://www.avito.ma/fr/guéliz/voitures_d_occasion/Mercedes_benz_C220_diesel_Auto_manual_scrape_030.htm,avito,,2026-09-08 06:58:11,Mercedes benz C220 diesel Automatique importer,Mercedes-Benz,Classe C,,2021.0,90000.0,Diesel,Automatique,,,,,,,Marrakech,Marrakech-Safi,440000.0,,
manual_scrape_031,https://www.avito.ma/fr/hay_charaf/voitures_d_occasion/Volkswagen_Touareg_2021_à_vend_manual_scrape_031.htm,avito,,2026-09-08 06:58:11,Volkswagen Touareg 2021 à vendre,Volkswagen,Touareg,,2021.0,100000.0,Diesel,Automatique,,,,,,,Marrakech,Marrakech-Safi,385000.0,,
manual_scrape_032,https://www.avito.ma/fr/ain_mezouar/voitures_d_occasion/320d_Pack_Sport_–_Première_mai_manual_scrape_032.htm,avito,,2026-09-08 06:58:11,320d Pack Sport – Première main,BMW,Série 3,,2019.0,140000.0,Diesel,Automatique,,,,,,,Marrakech,Marrakech-Safi,295000.0,,
manual_scrape_033,https://www.avito.ma/fr/hivernage/voitures_d_occasion/Prado_bien_entretenu_et_rehaus_manual_scrape_033.htm,avito,,2026-09-08 06:58:11,Prado bien entretenu et rehaussé,Toyota,Land Cruiser Prado,,2010.0,310000.0,Diesel,Manuelle,,,,,,,Marrakech,Marrakech-Safi,185000.0,,
manual_scrape_034,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/HYUNDAI_IX35_2.0_CRDI_RODEO_15_manual_scrape_034.htm,avito,,2026-09-08 06:58:11,HYUNDAI IX35 2.0 CRDI RODEO 150.000KM TTOPTIONS,Hyundai,IX35,,2012.0,149000.0,Diesel,Manuelle,,,,,,,Tanger,Tanger-Tétouan-Al Hoceima,143000.0,,
manual_scrape_035,https://www.avito.ma/fr/tanger/voitures_d_occasion/Audi_A4_à_vendre_manual_scrape_035.htm,avito,,2026-09-08 06:58:11,Audi A4 à vendre,Audi,A4,,2016.0,99000.0,Diesel,Automatique,,,,,,,Tanger,Tanger-Tétouan-Al Hoceima,240000.0,,
manual_scrape_036,https://www.avito.ma/fr/hay_el_boughaz/voitures_d_occasion/E220_à_vendre_manual_scrape_036.htm,avito,,2026-09-08 06:58:11,E220 à vendre,Mercedes-Benz,Classe E,,2022.0,70000.0,Diesel,Automatique,,,,,,,Tanger,Tanger-Tétouan-Al Hoceima,580000.0,,
manual_scrape_037,https://www.avito.ma/fr/hay_el_boughaz/voitures_d_occasion/Peugeot_208_manual_scrape_037.htm,avito,,2026-09-08 06:58:11,Peugeot 208,Peugeot,208,,2018.0,140000.0,Diesel,Manuelle,,,,,,,Tanger,Tanger-Tétouan-Al Hoceima,113000.0,,
manual_scrape_038,https://www.avito.ma/fr/californie/voitures_d_occasion/RANGE_ROVER_EVOQUE_HSE_BVA_1MA_manual_scrape_038.htm,avito,,2026-09-08 06:58:11,RANGE ROVER EVOQUE HSE BVA 1MAIN FULL DOUANE 2022,Land Rover,Range Rover Evoque,,2019.0,140000.0,Diesel,Automatique,,,,,,,Tanger,Tanger-Tétouan-Al Hoceima,248000.0,,
manual_scrape_039,https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Audi_Q5_2L_Automatique_2017_(J_manual_scrape_039.htm,avito,,2026-09-08 06:58:11,Audi Q5 2L Automatique 2017 (J'ACCEPTE REPRISE),Audi,Q5,,2017.0,190000.0,Diesel,Automatique,,,,,,,Tanger,Tanger-Tétouan-Al Hoceima,258000.0,,
manual_scrape_040,https://www.avito.ma/fr/administratif/voitures_d_occasion/Seat_Arona_M2022_j'accepte_rep_manual_scrape_040.htm,avito,,2026-09-08 06:58:11,Seat Arona M2022 j'accepte reprise,Seat,Arona,,2022.0,70000.0,Diesel,Manuelle,,,,,,,Tanger,Tanger-Tétouan-Al Hoceima,188000.0,,
manual_scrape_041,https://www.avito.ma/fr/ahlane/voitures_d_occasion/Hyundai_Tucson_Diesel_Automati_manual_scrape_041.htm,avito,,2026-09-08 06:58:11,Hyundai Tucson Diesel Automatique 2022 à Tanger,Hyundai,Tucson,,2022.0,79237.0,Diesel,Automatique,,,,,,,Tanger,Tanger-Tétouan-Al Hoceima,298000.0,,
manual_scrape_042,https://www.avito.ma/fr/ahlane/voitures_d_occasion/Golf_6_2L_diesel_manual_scrape_042.htm,avito,,2026-09-08 06:58:11,Golf 6 2L diesel,Volkswagen,Golf,,2010.0,120000.0,Diesel,Manuelle,,,,,,,Tanger,Tanger-Tétouan-Al Hoceima,120000.0,,
